Type of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Day Type,Day Part,Name of Metro Area,Average Daily Zone Traffic (StL Index),Percent by Home Location
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Cedar Rapids, IA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Bemidji, MN",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Red Wing, MN",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Lincoln, NE",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Lexington Park, MD",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Whitewater, WI",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"San Jose-Sunnyvale-Santa Clara, CA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Kansas City, MO-KS",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Janesville, WI",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Sioux Falls, SD",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Hutchinson, MN",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Houston-Sugar Land-Baytown, TX",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Fergus Falls, MN",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Eau Claire, WI",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Cincinnati-Middletown, OH-KY-IN",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Minot, ND",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"New York-Northern New Jersey-Long Island, NY-NJ-PA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Washington-Arlington-Alexandria, DC-VA-MD-WV",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Oshkosh-Neenah, WI",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Oskaloosa, IA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Portland-Vancouver-Hillsboro, OR-WA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,0: All Days (M-Su),4: Evening (4pm-8pm),"Redding, CA",725,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Minneapolis-St. Paul-Bloomington, MN-WI",1732,0.906
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Faribault-Northfield, MN",1732,0.006
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Chicago-Joliet-Naperville, IL-IN-WI",1732,0.003
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Duluth, MN-WI",1732,0.003
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Rochester, MN",1732,0.003
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Brainerd, MN",1732,0.003
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Kansas City, MO-KS",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Phoenix-Mesa-Glendale, AZ",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"San Diego-Carlsbad-San Marcos, CA",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"New York-Northern New Jersey-Long Island, NY-NJ-PA",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Omaha-Council Bluffs, NE-IA",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Dallas-Fort Worth-Arlington, TX",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Los Angeles-Long Beach-Santa Ana, CA",1732,0.002
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Red Wing, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"San Jose-Sunnyvale-Santa Clara, CA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Austin-Round Rock-San Marcos, TX",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Boston-Cambridge-Quincy, MA-NH",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Cape Coral-Fort Myers, FL",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Wausau, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Sacramento--Arden-Arcade--Roseville, CA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Eau Claire, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Fergus Falls, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Milwaukee-Waukesha-West Allis, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Oshkosh-Neenah, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Portland-Vancouver-Hillsboro, OR-WA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Hutchinson, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"St. Cloud, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Washington-Arlington-Alexandria, DC-VA-MD-WV",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Holland-Grand Haven, MI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Mankato-North Mankato, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Sioux City, IA-NE-SD",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Des Moines-West Des Moines, IA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Minot, ND",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Denver-Aurora-Broomfield, CO",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Columbus, OH",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Orlando-Kissimmee-Sanford, FL",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Seattle-Tacoma-Bellevue, WA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Oxnard-Thousand Oaks-Ventura, CA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Peoria, IL",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Whitewater, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Pittsburgh, PA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Silverthorne, CO",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Providence-New Bedford-Fall River, RI-MA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Rapid City, SD",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Champaign-Urbana, IL",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Cedar Rapids, IA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Boulder, CO",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Bennington, VT",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Bemidji, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Ames, IA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Appleton, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Barnstable Town, MA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Atlanta-Sandy Springs-Marietta, GA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Austin, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Baltimore-Towson, MD",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Fargo, ND-MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Lincoln, NE",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Albany-Schenectady-Troy, NY",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Albert Lea, MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Salt Lake City, UT",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Houston-Sugar Land-Baytown, TX",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Manitowoc, WI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Spokane, WA",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"La Crosse, WI-MN",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Las Vegas-Paradise, NV",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Detroit-Warren-Livonia, MI",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Toledo, OH",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Albuquerque, NM",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Tampa-St. Petersburg-Clearwater, FL",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),0: All Day (12am-12am),"Lexington Park, MD",1732,0.001
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Minneapolis-St. Paul-Bloomington, MN-WI",267,0.933
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Faribault-Northfield, MN",267,0.011
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Dallas-Fort Worth-Arlington, TX",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Wausau, WI",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Spokane, WA",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Red Wing, MN",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Omaha-Council Bluffs, NE-IA",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Kansas City, MO-KS",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Denver-Aurora-Broomfield, CO",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Cape Coral-Fort Myers, FL",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Brainerd, MN",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Boston-Cambridge-Quincy, MA-NH",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Bennington, VT",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),1: Morning (8am-12noon),"Albany-Schenectady-Troy, NY",267,0.004
Personal,Visitors,Trip Start,5030000000001054200,Nokomis-Hiawatha,1: Weekday (M-F),2: Recreation Hours (8am-8pm),"Minneapolis-St. Paul-Bloomington, MN-WI",1346,0.903
